seat_id,x,y,z
right_seats.1249,81.2892,85.3307,16.7598
left_seats.1250,81.2892,-7.2745,15.5287
right_seats.1250,81.7613,78.2663,13.0666
left_seats.1251,81.2892,-8.0594,15.9391
right_seats.1251,81.7613,79.0513,13.477
left_seats.1252,81.2892,-8.8444,16.3494
right_seats.1252,81.7613,79.8362,13.8873
left_seats.1253,81.2892,-9.6293,16.7598
right_seats.1253,81.7613,80.6211,14.2977
left_seats.1254,81.7613,-2.5649,13.0666
right_seats.1254,81.7613,81.4061,14.708
left_seats.1255,81.7613,-3.3498,13.477
right_seats.1255,81.7613,82.191,15.1184
left_seats.1256,81.7613,-4.1348,13.8873
right_seats.1256,81.7613,82.9759,15.5287
left_seats.1257,81.7613,-4.9197,14.2977
right_seats.1257,81.7613,83.7609,15.9391
left_seats.1258,81.7613,-5.7046,14.708
right_seats.1258,81.7613,84.5458,16.3494
left_seats.1259,81.7613,-6.4896,15.1184
right_seats.1259,81.7613,85.3307,16.7598
left_seats.1260,81.7613,-7.2745,15.5287
right_seats.1260,82.2333,78.2663,13.0666
left_seats.1261,81.7613,-8.0594,15.9391
right_seats.1261,82.2333,79.0513,13.477
left_seats.1262,81.7613,-8.8444,16.3494
right_seats.1262,82.2333,79.8362,13.8873
left_seats.1263,81.7613,-9.6293,16.7598
right_seats.1263,82.2333,80.6211,14.2977
left_seats.1264,82.2334,-2.5649,13.0666
right_seats.1264,82.2333,81.4061,14.708
left_seats.1265,82.2334,-3.3498,13.477
right_seats.1265,82.2333,82.191,15.1184
left_seats.1266,82.2334,-4.1348,13.8873
right_seats.1266,82.2333,82.9759,15.5287
left_seats.1267,82.2334,-4.9197,14.2977
right_seats.1267,82.2333,83.7609,15.9391
left_seats.1268,82.2334,-5.7046,14.708
right_seats.1268,82.2333,84.5458,16.3494
left_seats.1269,82.2334,-6.4896,15.1184
right_seats.1269,82.2333,85.3307,16.7598
left_seats.1270,82.2334,-7.2745,15.5287
right_seats.1270,82.7054,78.2663,13.0666
left_seats.1271,82.2334,-8.0594,15.9391
right_seats.1271,82.7054,79.0513,13.477
left_seats.1272,82.2334,-8.8444,16.3494
right_seats.1272,82.7054,79.8362,13.8873
left_seats.1273,82.2334,-9.6293,16.7598
right_seats.1273,82.7054,80.6211,14.2977
left_seats.1274,82.7054,-2.5649,13.0666
right_seats.1274,82.7054,81.4061,14.708
left_seats.1275,82.7054,-3.3498,13.477
right_seats.1275,82.7054,82.191,15.1184
left_seats.1276,82.7054,-4.1348,13.8873
right_seats.1276,82.7054,82.9759,15.5287
left_seats.1277,82.7054,-4.9197,14.2977
right_seats.1277,82.7054,83.7609,15.9391
left_seats.1278,82.7054,-5.7046,14.708
right_seats.1278,82.7054,84.5458,16.3494
left_seats.1279,82.7054,-6.4896,15.1184
right_seats.1279,82.7054,85.3307,16.7598
left_seats.1280,82.7054,-7.2745,15.5287
right_seats.1280,83.1775,78.2663,13.0666
left_seats.1281,82.7054,-8.0594,15.9391
right_seats.1281,83.1775,79.0513,13.477
left_seats.1282,82.7054,-8.8444,16.3494
right_seats.1282,83.1775,79.8362,13.8873
left_seats.1283,82.7054,-9.6293,16.7598
right_seats.1283,83.1775,80.6211,14.2977
left_seats.1284,83.1775,-2.5649,13.0666
right_seats.1284,83.1775,81.4061,14.708
left_seats.1285,83.1775,-3.3498,13.477
right_seats.1285,83.1775,82.191,15.1184
left_seats.1286,83.1775,-4.1348,13.8873
right_seats.1286,83.1775,82.9759,15.5287
left_seats.1287,83.1775,-4.9197,14.2977
right_seats.1287,83.1775,83.7609,15.9391
left_seats.1288,83.1775,-5.7046,14.708
right_seats.1288,83.1775,84.5458,16.3494
left_seats.1289,83.1775,-6.4896,15.1184
right_seats.1289,83.1775,85.3307,16.7598
left_seats.1290,83.1775,-7.2745,15.5287
right_seats.1290,83.6496,78.2663,13.0666
left_seats.1291,83.1775,-8.0594,15.9391
right_seats.1291,83.6496,79.0513,13.477
left_seats.1292,83.1775,-8.8444,16.3494
right_seats.1292,83.6496,79.8362,13.8873
left_seats.1293,83.1775,-9.6293,16.7598
right_seats.1293,83.6496,80.6211,14.2977
left_seats.1294,83.6496,-2.5649,13.0666
right_seats.1294,83.6496,81.4061,14.708
left_seats.1295,83.6496,-3.3498,13.477
right_seats.1295,83.6496,82.191,15.1184
left_seats.1296,83.6496,-4.1348,13.8873
right_seats.1296,83.6496,82.9759,15.5287
left_seats.1297,83.6496,-4.9197,14.2977
right_seats.1297,83.6496,83.7609,15.9391
left_seats.1298,83.6496,-5.7046,14.708
right_seats.1298,83.6496,84.5458,16.3494
left_seats.1299,83.6496,-6.4896,15.1184
right_seats.1299,83.6496,85.3307,16.7598
left_seats.1300,83.6496,-7.2745,15.5287
right_seats.1300,84.1217,78.2663,13.0666
left_seats.1301,83.6496,-8.0594,15.9391
right_seats.1301,84.1217,79.0513,13.477
left_seats.1302,83.6496,-8.8444,16.3494
right_seats.1302,84.1217,79.8362,13.8873
left_seats.1303,83.6496,-9.6293,16.7598
right_seats.1303,84.1217,80.6211,14.2977
left_seats.1304,84.1217,-2.5649,13.0666
right_seats.1304,84.1217,81.4061,14.708
left_seats.1305,84.1217,-3.3498,13.477
right_seats.1305,84.1217,82.191,15.1184
left_seats.1306,84.1217,-4.1348,13.8873
right_seats.1306,84.1217,82.9759,15.5287
left_seats.1307,84.1217,-4.9197,14.2977
right_seats.1307,84.1217,83.7609,15.9391
left_seats.1308,84.1217,-5.7046,14.708
right_seats.1308,84.1217,84.5458,16.3494
left_seats.1309,84.1217,-6.4896,15.1184
right_seats.1309,84.1217,85.3307,16.7598
left_seats.1310,84.1217,-7.2745,15.5287
right_seats.1310,84.5938,78.2663,13.0666
left_seats.1311,84.1217,-8.0594,15.9391
right_seats.1311,84.5938,79.0513,13.477
left_seats.1312,84.1217,-8.8444,16.3494
right_seats.1312,84.5938,79.8362,13.8873
left_seats.1313,84.1217,-9.6293,16.7598
right_seats.1313,84.5938,80.6211,14.2977
left_seats.1314,84.5938,-2.5649,13.0666
right_seats.1314,84.5938,81.4061,14.708
left_seats.1315,84.5938,-3.3498,13.477
right_seats.1315,84.5938,82.191,15.1184
left_seats.1316,84.5938,-4.1348,13.8873
right_seats.1316,84.5938,82.9759,15.5287
left_seats.1317,84.5938,-4.9197,14.2977
right_seats.1317,84.5938,83.7609,15.9391
left_seats.1318,84.5938,-5.7046,14.708
right_seats.1318,84.5938,84.5458,16.3494
left_seats.1319,84.5938,-6.4896,15.1184
right_seats.1319,84.5938,85.3307,16.7598
left_seats.1320,84.5938,-7.2745,15.5287
right_seats.1320,85.0659,78.2663,13.0666
left_seats.1321,84.5938,-8.0594,15.9391
right_seats.1321,85.0659,79.0513,13.477
left_seats.1322,84.5938,-8.8444,16.3494
right_seats.1322,85.0659,79.8362,13.8873
left_seats.1323,84.5938,-9.6293,16.7598
right_seats.1323,85.0659,80.6211,14.2977
left_seats.1324,85.0659,-2.5649,13.0666
right_seats.1324,85.0659,81.4061,14.708
left_seats.1325,85.0659,-3.3498,13.477
right_seats.1325,85.0659,82.191,15.1184
left_seats.1326,85.0659,-4.1348,13.8873
right_seats.1326,85.0659,82.9759,15.5287
left_seats.1327,85.0659,-4.9197,14.2977
right_seats.1327,85.0659,83.7609,15.9391
left_seats.1328,85.0659,-5.7046,14.708
right_seats.1328,85.0659,84.5458,16.3494
left_seats.1329,85.0659,-6.4896,15.1184
right_seats.1329,85.0659,85.3307,16.7598
left_seats.1330,85.0659,-7.2745,15.5287
right_seats.1330,85.538,78.2663,13.0666
left_seats.1331,85.0659,-8.0594,15.9391
right_seats.1331,85.538,79.0513,13.477
left_seats.1332,85.0659,-8.8444,16.3494
right_seats.1332,85.538,79.8362,13.8873
left_seats.1333,85.0659,-9.6293,16.7598
right_seats.1333,85.538,80.6211,14.2977
left_seats.1334,85.538,-2.5649,13.0666
right_seats.1334,85.538,81.4061,14.708
left_seats.1335,85.538,-3.3498,13.477
right_seats.1335,85.538,82.191,15.1184
left_seats.1336,85.538,-4.1348,13.8873
right_seats.1336,85.538,82.9759,15.5287
left_seats.1337,85.538,-4.9197,14.2977
right_seats.1337,85.538,83.7609,15.9391
left_seats.1338,85.538,-5.7046,14.708
right_seats.1338,85.538,84.5458,16.3494
left_seats.1339,85.538,-6.4896,15.1184
right_seats.1339,85.538,85.3307,16.7598
left_seats.1340,85.538,-7.2745,15.5287
right_seats.1340,86.0101,78.2663,13.0666
left_seats.1341,85.538,-8.0594,15.9391
right_seats.1341,86.0101,79.0513,13.477
left_seats.1342,85.538,-8.8444,16.3494
right_seats.1342,86.0101,79.8362,13.8873
left_seats.1343,85.538,-9.6293,16.7598
right_seats.1343,86.0101,80.6211,14.2977
left_seats.1344,86.0101,-2.5649,13.0666
right_seats.1344,86.0101,81.4061,14.708
left_seats.1345,86.0101,-3.3498,13.477
right_seats.1345,86.0101,82.191,15.1184
left_seats.1346,86.0101,-4.1348,13.8873
right_seats.1346,86.0101,82.9759,15.5287
left_seats.1347,86.0101,-4.9197,14.2977
right_seats.1347,86.0101,83.7609,15.9391
left_seats.1348,86.0101,-5.7046,14.708
right_seats.1348,86.0101,84.5458,16.3494
left_seats.1349,86.0101,-6.4896,15.1184
right_seats.1349,86.0101,85.3307,16.7598
left_seats.1350,86.0101,-7.2745,15.5287
right_seats.1350,86.4821,82.191,15.1184
left_seats.1351,86.0101,-8.0594,15.9391
right_seats.1351,86.4821,82.9759,15.5287
left_seats.1352,86.0101,-8.8444,16.3494
right_seats.1352,86.4821,83.7609,15.9391
left_seats.1353,86.0101,-9.6293,16.7598
right_seats.1353,86.4821,84.5458,16.3494
left_seats.1354,86.4821,-6.4896,15.1184
right_seats.1354,86.4821,85.3307,16.7598
left_seats.1355,86.4821,-7.2745,15.5287
right_seats.1355,86.5705,78.2663,13.0666
left_seats.1356,86.4821,-8.0594,15.9391
right_seats.1356,86.5705,79.0513,13.477
left_seats.1357,86.4821,-8.8444,16.3494
right_seats.1357,86.5705,79.8362,13.8873
left_seats.1358,86.4821,-9.6293,16.7598
right_seats.1358,86.5705,80.6211,14.2977
left_seats.1359,86.5705,-2.5649,13.0666
right_seats.1359,86.5705,81.4061,14.708
left_seats.1360,86.5705,-3.3498,13.477
right_seats.1360,86.9542,82.191,15.1184
left_seats.1361,86.5705,-4.1348,13.8873
right_seats.1361,86.9542,82.9759,15.5287
left_seats.1362,86.5705,-4.9197,14.2977
right_seats.1362,86.9542,83.7609,15.9391
left_seats.1363,86.5705,-5.7046,14.708
right_seats.1363,86.9542,84.5458,16.3494
left_seats.1364,86.9542,-6.4896,15.1184
right_seats.1364,86.9542,85.3307,16.7598
left_seats.1365,86.9542,-7.2745,15.5287
right_seats.1365,87.4263,82.191,15.1184
left_seats.1366,86.9542,-8.0594,15.9391
right_seats.1366,87.4263,82.9759,15.5287
left_seats.1367,86.9542,-8.8444,16.3494
right_seats.1367,87.4263,83.7609,15.9391
left_seats.1368,86.9542,-9.6293,16.7598
right_seats.1368,87.4263,84.5458,16.3494
left_seats.1369,87.4263,-6.4896,15.1184
right_seats.1369,87.4263,85.3307,16.7598
left_seats.1370,87.4263,-7.2745,15.5287
right_seats.1370,87.8984,82.191,15.1184
left_seats.1371,87.4263,-8.0594,15.9391
right_seats.1371,87.8984,82.9759,15.5287
left_seats.1372,87.4263,-8.8444,16.3494
right_seats.1372,87.8984,83.7609,15.9391
left_seats.1373,87.4263,-9.6293,16.7598
right_seats.1373,87.8984,84.5458,16.3494
left_seats.1374,87.8984,-6.4896,15.1184
right_seats.1374,87.8984,85.3307,16.7598
left_seats.1375,87.8984,-7.2745,15.5287
right_seats.1375,89.7868,82.191,15.1184
left_seats.1376,87.8984,-8.0594,15.9391
right_seats.1376,89.7868,82.9759,15.5287
left_seats.1377,87.8984,-8.8444,16.3494
right_seats.1377,89.7868,83.7609,15.9391
left_seats.1378,87.8984,-9.6293,16.7598
right_seats.1378,89.7868,84.5458,16.3494
left_seats.1379,89.7868,-6.4896,15.1184
right_seats.1379,89.7868,85.3307,16.7598
left_seats.1380,89.7868,-7.2745,15.5287
right_seats.1380,90.2589,82.191,15.1184
left_seats.1381,89.7868,-8.0594,15.9391
right_seats.1381,90.2589,82.9759,15.5287
left_seats.1382,89.7868,-8.8444,16.3494
right_seats.1382,90.2589,83.7609,15.9391
left_seats.1383,89.7868,-9.6293,16.7598
right_seats.1383,90.2589,84.5458,16.3494
left_seats.1384,90.2589,-6.4896,15.1184
right_seats.1384,90.2589,85.3307,16.7598
left_seats.1385,90.2589,-7.2745,15.5287
right_seats.1385,90.7309,78.2663,13.0666
left_seats.1386,90.2589,-8.0594,15.9391
right_seats.1386,90.7309,79.0513,13.477
left_seats.1387,90.2589,-8.8444,16.3494
right_seats.1387,90.7309,79.8362,13.8873
left_seats.1388,90.2589,-9.6293,16.7598
right_seats.1388,90.7309,80.6211,14.2977
left_seats.1389,90.7309,-2.5649,13.0666
right_seats.1389,90.7309,81.4061,14.708
left_seats.1390,90.7309,-3.3498,13.477
right_seats.1390,90.7309,82.191,15.1184
left_seats.1391,90.7309,-4.1348,13.8873
right_seats.1391,90.7309,82.9759,15.5287
left_seats.1392,90.7309,-4.9197,14.2977
right_seats.1392,90.7309,83.7609,15.9391
left_seats.1393,90.7309,-5.7046,14.708
right_seats.1393,90.7309,84.5458,16.3494
left_seats.1394,90.7309,-6.4896,15.1184
right_seats.1394,90.7309,85.3307,16.7598
left_seats.1395,90.7309,-7.2745,15.5287
right_seats.1395,91.203,78.2663,13.0666
left_seats.1396,90.7309,-8.0594,15.9391
right_seats.1396,91.203,79.0513,13.477
left_seats.1397,90.7309,-8.8444,16.3494
right_seats.1397,91.203,79.8362,13.8873
left_seats.1398,90.7309,-9.6293,16.7598
right_seats.1398,91.203,80.6211,14.2977
left_seats.1399,91.203,-2.5649,13.0666
right_seats.1399,91.203,81.4061,14.708
left_seats.1400,91.203,-3.3498,13.477
right_seats.1400,91.203,82.191,15.1184
left_seats.1401,91.203,-4.1348,13.8873
right_seats.1401,91.203,82.9759,15.5287
left_seats.1402,91.203,-4.9197,14.2977
right_seats.1402,91.203,83.7609,15.9391
left_seats.1403,91.203,-5.7046,14.708
right_seats.1403,91.203,84.5458,16.3494
left_seats.1404,91.203,-6.4896,15.1184
right_seats.1404,91.203,85.3307,16.7598
left_seats.1405,91.203,-7.2745,15.5287
right_seats.1405,91.6751,78.2663,13.0666
left_seats.1406,91.203,-8.0594,15.9391
right_seats.1406,91.6751,79.0513,13.477
left_seats.1407,91.203,-8.8444,16.3494
right_seats.1407,91.6751,79.8362,13.8873
left_seats.1408,91.203,-9.6293,16.7598
right_seats.1408,91.6751,80.6211,14.2977
left_seats.1409,91.6751,-2.5649,13.0666
right_seats.1409,91.6751,81.4061,14.708
left_seats.1410,91.6751,-3.3498,13.477
right_seats.1410,91.6751,82.191,15.1184
left_seats.1411,91.6751,-4.1348,13.8873
right_seats.1411,91.6751,82.9759,15.5287
left_seats.1412,91.6751,-4.9197,14.2977
right_seats.1412,91.6751,83.7609,15.9391
left_seats.1413,91.6751,-5.7046,14.708
right_seats.1413,91.6751,84.5458,16.3494
left_seats.1414,91.6751,-6.4896,15.1184
right_seats.1414,91.6751,85.3307,16.7598
left_seats.1415,91.6751,-7.2745,15.5287
right_seats.1415,92.1472,78.2663,13.0666
left_seats.1416,91.6751,-8.0594,15.9391
right_seats.1416,92.1472,79.0513,13.477
left_seats.1417,91.6751,-8.8444,16.3494
right_seats.1417,92.1472,79.8362,13.8873
left_seats.1418,91.6751,-9.6293,16.7598
right_seats.1418,92.1472,80.6211,14.2977
left_seats.1419,92.1472,-2.5649,13.0666
right_seats.1419,92.1472,81.4061,14.708
left_seats.1420,92.1472,-3.3498,13.477
right_seats.1420,92.1472,82.191,15.1184
left_seats.1421,92.1472,-4.1348,13.8873
right_seats.1421,92.1472,82.9759,15.5287
left_seats.1422,92.1472,-4.9197,14.2977
right_seats.1422,92.1472,83.7609,15.9391
left_seats.1423,92.1472,-5.7046,14.708
right_seats.1423,92.1472,84.5458,16.3494
left_seats.1424,92.1472,-6.4896,15.1184
right_seats.1424,92.1472,85.3307,16.7598
left_seats.1425,92.1472,-7.2745,15.5287
right_seats.1425,92.6193,78.2663,13.0666
left_seats.1426,92.1472,-8.0594,15.9391
right_seats.1426,92.6193,79.0513,13.477
left_seats.1427,92.1472,-8.8444,16.3494
right_seats.1427,92.6193,79.8362,13.8873
left_seats.1428,92.1472,-9.6293,16.7598
right_seats.1428,92.6193,80.6211,14.2977
left_seats.1429,92.6193,-2.5649,13.0666
right_seats.1429,92.6193,81.4061,14.708
left_seats.1430,92.6193,-3.3498,13.477
right_seats.1430,92.6193,82.191,15.1184
left_seats.1431,92.6193,-4.1348,13.8873
right_seats.1431,92.6193,82.9759,15.5287
left_seats.1432,92.6193,-4.9197,14.2977
right_seats.1432,92.6193,83.7609,15.9391
left_seats.1433,92.6193,-5.7046,14.708
right_seats.1433,92.6193,84.5458,16.3494
left_seats.1434,92.6193,-6.4896,15.1184
right_seats.1434,92.6193,85.3307,16.7598
left_seats.1435,92.6193,-7.2745,15.5287
right_seats.1435,93.0914,78.2663,13.0666
left_seats.1436,92.6193,-8.0594,15.9391
right_seats.1436,93.0914,79.0513,13.477
left_seats.1437,92.6193,-8.8444,16.3494
right_seats.1437,93.0914,79.8362,13.8873
left_seats.1438,92.6193,-9.6293,16.7598
right_seats.1438,93.0914,80.6211,14.2977
left_seats.1439,93.0914,-2.5649,13.0666
right_seats.1439,93.0914,81.4061,14.708
left_seats.1440,93.0914,-3.3498,13.477
right_seats.1440,93.0914,82.191,15.1184
left_seats.1441,93.0914,-4.1348,13.8873
right_seats.1441,93.0914,82.9759,15.5287
left_seats.1442,93.0914,-4.9197,14.2977
right_seats.1442,93.0914,83.7609,15.9391
left_seats.1443,93.0914,-5.7046,14.708
right_seats.1443,93.0914,84.5458,16.3494
left_seats.1444,93.0914,-6.4896,15.1184
right_seats.1444,93.0914,85.3307,16.7598
left_seats.1445,93.0914,-7.2745,15.5287
right_seats.1445,93.5635,78.2663,13.0666
left_seats.1446,93.0914,-8.0594,15.9391
right_seats.1446,93.5635,79.0513,13.477
left_seats.1447,93.0914,-8.8444,16.3494
right_seats.1447,93.5635,79.8362,13.8873
left_seats.1448,93.0914,-9.6293,16.7598
right_seats.1448,93.5635,80.6211,14.2977
left_seats.1449,93.5635,-2.5649,13.0666
right_seats.1449,93.5635,81.4061,14.708
left_seats.1450,93.5635,-3.3498,13.477
right_seats.1450,93.5635,82.191,15.1184
left_seats.1451,93.5635,-4.1348,13.8873
right_seats.1451,93.5635,82.9759,15.5287
left_seats.1452,93.5635,-4.9197,14.2977
right_seats.1452,93.5635,83.7609,15.9391
left_seats.1453,93.5635,-5.7046,14.708
right_seats.1453,93.5635,84.5458,16.3494
left_seats.1454,93.5635,-6.4896,15.1184
right_seats.1454,93.5635,85.3307,16.7598
left_seats.1455,93.5635,-7.2745,15.5287
right_seats.1455,94.0356,78.2663,13.0666
left_seats.1456,93.5635,-8.0594,15.9391
right_seats.1456,94.0356,79.0513,13.477
left_seats.1457,93.5635,-8.8444,16.3494
right_seats.1457,94.0356,79.8362,13.8873
left_seats.1458,93.5635,-9.6293,16.7598
right_seats.1458,94.0356,80.6211,14.2977
left_seats.1459,94.0356,-2.5649,13.0666
right_seats.1459,94.0356,81.4061,14.708
left_seats.1460,94.0356,-3.3498,13.477
right_seats.1460,94.0356,82.191,15.1184
left_seats.1461,94.0356,-4.1348,13.8873
right_seats.1461,94.0356,82.9759,15.5287
left_seats.1462,94.0356,-4.9197,14.2977
right_seats.1462,94.0356,83.7609,15.9391
left_seats.1463,94.0356,-5.7046,14.708
right_seats.1463,94.0356,84.5458,16.3494
left_seats.1464,94.0356,-6.4896,15.1184
right_seats.1464,94.0356,85.3307,16.7598
left_seats.1465,94.0356,-7.2745,15.5287
right_seats.1465,94.5076,78.2663,13.0666
left_seats.1466,94.0356,-8.0594,15.9391
right_seats.1466,94.5076,79.0513,13.477
left_seats.1467,94.0356,-8.8444,16.3494
right_seats.1467,94.5076,79.8362,13.8873
left_seats.1468,94.0356,-9.6293,16.7598
right_seats.1468,94.5076,80.6211,14.2977
left_seats.1469,94.5077,-2.5649,13.0666
right_seats.1469,94.5076,81.4061,14.708
left_seats.1470,94.5077,-3.3498,13.477
right_seats.1470,94.5076,82.191,15.1184
left_seats.1471,94.5077,-4.1348,13.8873
right_seats.1471,94.5076,82.9759,15.5287
left_seats.1472,94.5077,-4.9197,14.2977
right_seats.1472,94.5076,83.7609,15.9391
left_seats.1473,94.5077,-5.7046,14.708
right_seats.1473,94.5076,84.5458,16.3494
left_seats.1474,94.5077,-6.4896,15.1184
right_seats.1474,94.5076,85.3307,16.7598
left_seats.1475,94.5077,-7.2745,15.5287
right_seats.1475,94.9797,78.2663,13.0666
left_seats.1476,94.5077,-8.0594,15.9391
right_seats.1476,94.9797,79.0513,13.477
left_seats.1477,94.5077,-8.8444,16.3494
right_seats.1477,94.9797,79.8362,13.8873
left_seats.1478,94.5077,-9.6293,16.7598
right_seats.1478,94.9797,80.6211,14.2977
left_seats.1479,94.9797,-2.5649,13.0666
right_seats.1479,94.9797,81.4061,14.708
left_seats.1480,94.9797,-3.3498,13.477
right_seats.1480,94.9797,82.191,15.1184
left_seats.1481,94.9797,-4.1348,13.8873
right_seats.1481,94.9797,82.9759,15.5287
left_seats.1482,94.9797,-4.9197,14.2977
right_seats.1482,94.9797,83.7609,15.9391
left_seats.1483,94.9797,-5.7046,14.708
right_seats.1483,94.9797,84.5458,16.3494
left_seats.1484,94.9797,-6.4896,15.1184
right_seats.1484,94.9797,85.3307,16.7598
left_seats.1485,94.9797,-7.2745,15.5287
right_seats.1485,95.4518,78.2663,13.0666
left_seats.1486,94.9797,-8.0594,15.9391
right_seats.1486,95.4518,79.0513,13.477
left_seats.1487,94.9797,-8.8444,16.3494
right_seats.1487,95.4518,79.8362,13.8873
left_seats.1488,94.9797,-9.6293,16.7598
right_seats.1488,95.4518,80.6211,14.2977
left_seats.1489,95.4518,-2.5649,13.0666
right_seats.1489,95.4518,81.4061,14.708
left_seats.1490,95.4518,-3.3498,13.477
right_seats.1490,95.4518,82.191,15.1184
left_seats.1491,95.4518,-4.1348,13.8873
right_seats.1491,95.4518,82.9759,15.5287
left_seats.1492,95.4518,-4.9197,14.2977
right_seats.1492,95.4518,83.7609,15.9391
left_seats.1493,95.4518,-5.7046,14.708
right_seats.1493,95.4518,84.5458,16.3494
left_seats.1494,95.4518,-6.4896,15.1184
right_seats.1494,95.4518,85.3307,16.7598
left_seats.1495,95.4518,-7.2745,15.5287
right_seats.1495,95.9239,78.2663,13.0666
left_seats.1496,95.4518,-8.0594,15.9391
right_seats.1496,95.9239,79.0513,13.477
left_seats.1497,95.4518,-8.8444,16.3494
right_seats.1497,95.9239,79.8362,13.8873
left_seats.1498,95.4518,-9.6293,16.7598
right_seats.1498,95.9239,80.6211,14.2977
left_seats.1499,95.9239,-2.5649,13.0666
right_seats.1499,95.9239,81.4061,14.708
left_seats.1500,95.9239,-3.3498,13.477
right_seats.1500,95.9239,82.191,15.1184
left_seats.1501,95.9239,-4.1348,13.8873
right_seats.1501,95.9239,82.9759,15.5287
left_seats.1502,95.9239,-4.9197,14.2977
right_seats.1502,95.9239,83.7609,15.9391
left_seats.1503,95.9239,-5.7046,14.708
right_seats.1503,95.9239,84.5458,16.3494
left_seats.1504,95.9239,-6.4896,15.1184
right_seats.1504,95.9239,85.3307,16.7598
left_seats.1505,95.9239,-7.2745,15.5287
right_seats.1505,96.396,78.2663,13.0666
left_seats.1506,95.9239,-8.0594,15.9391
right_seats.1506,96.396,79.0513,13.477
left_seats.1507,95.9239,-8.8444,16.3494
right_seats.1507,96.396,79.8362,13.8873
left_seats.1508,95.9239,-9.6293,16.7598
right_seats.1508,96.396,80.6211,14.2977
left_seats.1509,96.396,-2.5649,13.0666
right_seats.1509,96.396,81.4061,14.708
left_seats.1510,96.396,-3.3498,13.477
right_seats.1510,96.396,82.191,15.1184
left_seats.1511,96.396,-4.1348,13.8873
right_seats.1511,96.396,82.9759,15.5287
left_seats.1512,96.396,-4.9197,14.2977
right_seats.1512,96.396,83.7609,15.9391
left_seats.1513,96.396,-5.7046,14.708
right_seats.1513,96.396,84.5458,16.3494
left_seats.1514,96.396,-6.4896,15.1184
right_seats.1514,96.396,85.3307,16.7598
left_seats.1515,96.396,-7.2745,15.5287
right_seats.1515,96.8681,78.2663,13.0666
left_seats.1516,96.396,-8.0594,15.9391
right_seats.1516,96.8681,79.0513,13.477
left_seats.1517,96.396,-8.8444,16.3494
right_seats.1517,96.8681,79.8362,13.8873
left_seats.1518,96.396,-9.6293,16.7598
right_seats.1518,96.8681,80.6211,14.2977
left_seats.1519,96.8681,-2.5649,13.0666
right_seats.1519,96.8681,81.4061,14.708
left_seats.1520,96.8681,-3.3498,13.477
right_seats.1520,96.8681,82.191,15.1184
left_seats.1521,96.8681,-4.1348,13.8873
right_seats.1521,96.8681,82.9759,15.5287
left_seats.1522,96.8681,-4.9197,14.2977
right_seats.1522,96.8681,83.7609,15.9391
left_seats.1523,96.8681,-5.7046,14.708
right_seats.1523,96.8681,84.5458,16.3494
left_seats.1524,96.8681,-6.4896,15.1184
right_seats.1524,96.8681,85.3307,16.7598
left_seats.1525,96.8681,-7.2745,15.5287
right_seats.1525,97.3402,78.2663,13.0666
left_seats.1526,96.8681,-8.0594,15.9391
right_seats.1526,97.3402,79.0513,13.477
left_seats.1527,96.8681,-8.8444,16.3494
right_seats.1527,97.3402,79.8362,13.8873
left_seats.1528,96.8681,-9.6293,16.7598
right_seats.1528,97.3402,80.6211,14.2977
left_seats.1529,97.3402,-2.5649,13.0666
right_seats.1529,97.3402,81.4061,14.708
left_seats.1530,97.3402,-3.3498,13.477
right_seats.1530,97.3402,82.191,15.1184
left_seats.1531,97.3402,-4.1348,13.8873
right_seats.1531,97.3402,82.9759,15.5287
left_seats.1532,97.3402,-4.9197,14.2977
right_seats.1532,97.3402,83.7609,15.9391
left_seats.1533,97.3402,-5.7046,14.708
right_seats.1533,97.3402,84.5458,16.3494
left_seats.1534,97.3402,-6.4896,15.1184
right_seats.1534,97.3402,85.3307,16.7598
left_seats.1535,97.3402,-7.2745,15.5287
right_seats.1535,97.8123,78.2663,13.0666
left_seats.1536,97.3402,-8.0594,15.9391
right_seats.1536,97.8123,79.0513,13.477
left_seats.1537,97.3402,-8.8444,16.3494
right_seats.1537,97.8123,79.8362,13.8873
left_seats.1538,97.3402,-9.6293,16.7598
right_seats.1538,97.8123,80.6211,14.2977
left_seats.1539,97.8123,-2.5649,13.0666
right_seats.1539,97.8123,81.4061,14.708
left_seats.1540,97.8123,-3.3498,13.477
right_seats.1540,97.8123,82.191,15.1184
left_seats.1541,97.8123,-4.1348,13.8873
right_seats.1541,97.8123,82.9759,15.5287
left_seats.1542,97.8123,-4.9197,14.2977
right_seats.1542,97.8123,83.7609,15.9391
left_seats.1543,97.8123,-5.7046,14.708
right_seats.1543,97.8123,84.5458,16.3494
left_seats.1544,97.8123,-6.4896,15.1184
right_seats.1544,97.8123,85.3307,16.7598
left_seats.1545,97.8123,-7.2745,15.5287
right_seats.1545,98.2843,78.2663,13.0666
left_seats.1546,97.8123,-8.0594,15.9391
right_seats.1546,98.2843,79.0513,13.477
left_seats.1547,97.8123,-8.8444,16.3494
right_seats.1547,98.2843,79.8362,13.8873
left_seats.1548,97.8123,-9.6293,16.7598
right_seats.1548,98.2843,80.6211,14.2977
left_seats.1549,98.2844,-2.5649,13.0666
right_seats.1549,98.2843,81.4061,14.708
left_seats.1550,98.2844,-3.3498,13.477
right_seats.1550,98.2843,82.191,15.1184
